   2.0234114e-01	  -7.6917460e+01	   2.4111945e+01	   1.1001495e+00	
   2.0535117e-01	  -7.4635112e+01	   2.3879682e+01	   1.1040209e+00	
   2.0836120e-01	  -7.2457220e+01	   2.3653052e+01	   1.1078145e+00	
   2.1137124e-01	  -7.0379738e+01	   2.3431885e+01	   1.1115286e+00	
   2.1438127e-01	  -6.8398728e+01	   2.3215574e+01	   1.1151732e+00	
   2.1739130e-01	  -6.6510357e+01	   2.3004082e+01	   1.1187536e+00	
   2.2040134e-01	  -6.4710899e+01	   2.2797121e+01	   1.1222734e+00	
   2.2341137e-01	  -6.2996727e+01	   2.2594043e+01	   1.1257364e+00	
   2.2642140e-01	  -6.1364318e+01	   2.2395428e+01	   1.1291364e+00	
   2.2943144e-01	  -5.9810246e+01	   2.2201149e+01	   1.1324766e+00	
   2.3244147e-01	  -5.8331186e+01	   2.2011024e+01	   1.1357577e+00	
   2.3545151e-01	  -5.6923905e+01	   2.1824861e+01	   1.1389817e+00	
   2.3846154e-01	  -5.5585267e+01	   2.1642665e+01	   1.1421476e+00	
   2.4147157e-01	  -5.4312227e+01	   2.1464249e+01	   1.1452580e+00	
   2.4448161e-01	  -5.3101832e+01	   2.1289832e+01	   1.1483047e+00	
   2.4749164e-01	  -5.1951219e+01	   2.1119321e+01	   1.1512856e+00	
   2.5050167e-01	  -5.0857612e+01	   2.0952354e+01	   1.1542087e+00	
   2.5351171e-01	  -4.9818319e+01	   2.0788640e+01	   1.1570828e+00	
   2.5652174e-01	  -4.8830738e+01	   2.0627871e+01	   1.1599180e+00	
   2.5953177e-01	  -4.7892344e+01	   2.0470034e+01	   1.1627081e+00	
   2.6254181e-01	  -4.7000698e+01	   2.0315214e+01	   1.1654510e+00	
   2.6555184e-01	  -4.6153439e+01	   2.0163276e+01	   1.1681480e+00	
   2.6856187e-01	  -4.5348284e+01	   2.0014138e+01	   1.1708017e+00	
   2.7157191e-01	  -4.4583029e+01	   1.9867704e+01	   1.1734136e+00	
   2.7458194e-01	  -4.3855543e+01	   1.9723888e+01	   1.1759856e+00	
   2.7759197e-01	  -4.3163771e+01	   1.9582640e+01	   1.1785170e+00	
   2.8060201e-01	  -4.2505728e+01	   1.9443639e+01	   1.1810144e+00	
   2.8361204e-01	  -4.1879503e+01	   1.9306965e+01	   1.1834759e+00	
   2.8662207e-01	  -4.1283253e+01	   1.9172643e+01	   1.1859004e+00	
   2.8963211e-01	  -4.0715203e+01	   1.9040606e+01	   1.1882888e+00	
   2.9264214e-01	  -4.0173644e+01	   1.8910823e+01	   1.1906410e+00	
   2.9565217e-01	  -3.9656934e+01	   1.8783307e+01	   1.1929535e+00	
   2.9866221e-01	  -3.9163494e+01	   1.8657816e+01	   1.1952354e+00	
   3.0167224e-01	  -3.8691807e+01	   1.8534352e+01	   1.1974843e+00	
   3.0468227e-01	  -3.8240419e+01	   1.8412627e+01	   1.1997066e+00	
   3.0769231e-01	  -3.7807934e+01	   1.8292926e+01	   1.2018939e+00	
   3.1070234e-01	  -3.7393014e+01	   1.8175272e+01	   1.2040441e+00	
   3.1371237e-01	  -3.6994380e+01	   1.8059428e+01	   1.2061651e+00	
   3.1672241e-01	  -3.6610808e+01	   1.7945374e+01	   1.2082566e+00	
   3.1973244e-01	  -3.6241129e+01	   1.7833061e+01	   1.2103193e+00	
   3.2274247e-01	  -3.5884225e+01	   1.7722435e+01	   1.2123547e+00	
   3.2575251e-01	  -3.5539032e+01	   1.7613457e+01	   1.2143634e+00	
   3.2876254e-01	  -3.5204537e+01	   1.7506089e+01	   1.2163451e+00	
   3.3177258e-01	  -3.4879775e+01	   1.7400236e+01	   1.2183046e+00	
   3.3478261e-01	  -3.4563830e+01	   1.7295890e+01	   1.2202393e+00	
   3.3779264e-01	  -3.4255833e+01	   1.7193091e+01	   1.2221465e+00	
   3.4080268e-01	  -3.3954960e+01	   1.7091763e+01	   1.2240292e+00	
   3.4381271e-01	  -3.3660432e+01	   1.6991851e+01	   1.2258888e+00	
   3.4682274e-01	  -3.3371514e+01	   1.6893332e+01	   1.2277264e+00	
   3.4983278e-01	  -3.3087511e+01	   1.6796274e+01	   1.2295402e+00	
   3.5284281e-01	  -3.2807773e+01	   1.6700548e+01	   1.2313324e+00	
   3.5585284e-01	  -3.2531686e+01	   1.6606118e+01	   1.2331035e+00	
   3.5886288e-01	  -3.2258676e+01	   1.6512915e+01	   1.2348542e+00	
   3.6187291e-01	  -3.1988207e+01	   1.6420899e+01	   1.2365851e+00	
   3.6488294e-01	  -3.1719780e+01	   1.6334751e+01	   1.2381651e+00	
   3.6789298e-01	  -3.1452930e+01	   1.6244836e+01	   1.2398611e+00	
   3.7090301e-01	  -3.1187228e+01	   1.6156115e+01	   1.2415362e+00	
   3.7391304e-01	  -3.0922277e+01	   1.6068572e+01	   1.2431908e+00	
   3.7692308e-01	  -3.0657713e+01	   1.5982168e+01	   1.2448251e+00	
   3.7993311e-01	  -3.0393202e+01	   1.5896874e+01	   1.2464401e+00	
   3.8294314e-01	  -3.0128441e+01	   1.5812660e+01	   1.2480363e+00	
   3.8595318e-01	  -2.9863157e+01	   1.5729471e+01	   1.2496149e+00	
   3.8896321e-01	  -2.9597103e+01	   1.5647275e+01	   1.2511763e+00	
   3.9197324e-01	  -2.9330062e+01	   1.5566092e+01	   1.2527201e+00	
   3.9498328e-01	  -2.9061841e+01	   1.5485805e+01	   1.2542493e+00	
   3.9799331e-01	  -2.8792272e+01	   1.5406495e+01	   1.2557614e+00	
   4.0100334e-01	  -2.8521212e+01	   1.5328143e+01	   1.2572567e+00	
   4.0401338e-01	  -2.8248543e+01	   1.5250801e+01	   1.2587337e+00	
   4.0702341e-01	  -2.7974166e+01	   1.5174377e+01	   1.2601946e+00	
   4.1003344e-01	  -2.7698006e+01	   1.5098852e+01	   1.2616398e+00	
   4.1304348e-01	  -2.7420008e+01	   1.5024210e+01	   1.2630694e+00	
   4.1605351e-01	  -2.7140137e+01	   1.4950431e+01	   1.2644838e+00	
   4.1906355e-01	  -2.6858375e+01	   1.4877519e+01	   1.2658828e+00	
   4.2207358e-01	  -2.6574725e+01	   1.4805454e+01	   1.2672667e+00	
   4.2508361e-01	  -2.6289205e+01	   1.4734207e+01	   1.2686360e+00	
   4.2809365e-01	  -2.6001849e+01	   1.4663759e+01	   1.2699914e+00	
   4.3110368e-01	  -2.5712708e+01	   1.4594095e+01	   1.2713330e+00	
   4.3411371e-01	  -2.5421847e+01	   1.4525206e+01	   1.2726607e+00	
   4.3712375e-01	  -2.5129346e+01	   1.4445687e+01	   1.2743393e+00	
   4.4013378e-01	  -2.4835295e+01	   1.4339185e+01	   1.2762753e+00	
   4.4314381e-01	  -2.4539800e+01	   1.4304648e+01	   1.2769530e+00	
   4.4615385e-01	  -2.4242976e+01	   1.4258876e+01	   1.2778969e+00	
   4.4916388e-01	  -2.3944950e+01	   1.4191857e+01	   1.2792650e+00	
   4.5217391e-01	  -2.3645860e+01	   1.4130642e+01	   1.2803799e+00	
   4.5518395e-01	  -2.3345851e+01	   1.4072587e+01	   1.2815673e+00	
   4.5819398e-01	  -2.3045078e+01	   1.3974860e+01	   1.2833191e+00	
   4.6120401e-01	  -2.2743706e+01	   1.3901578e+01	   1.2848640e+00	
   4.6421405e-01	  -2.2441904e+01	   1.3879939e+01	   1.2852450e+00	
   4.6722408e-01	  -2.2139849e+01	   1.3798722e+01	   1.2868617e+00	
   4.7023411e-01	  -2.1837725e+01	   1.3762976e+01	   1.2875393e+00	
   4.7324415e-01	  -2.1535721e+01	   1.3651363e+01	   1.2896442e+00	
   4.7625418e-01	  -2.1234029e+01	   1.3618977e+01	   1.2903577e+00	
   4.7926421e-01	  -2.0932848e+01	   1.3570808e+01	   1.2913775e+00	
   4.8227425e-01	  -2.0632378e+01	   1.3465888e+01	   1.2932428e+00	
   4.8528428e-01	  -2.0332824e+01	   1.3425020e+01	   1.2940559e+00	
   4.8829431e-01	  -2.0034393e+01	   1.3390239e+01	   1.2942906e+00	
   4.9130435e-01	  -1.9737292e+01	   1.3337118e+01	   1.2956897e+00	
   4.9431438e-01	  -1.9441733e+01	   1.3266874e+01	   1.2970923e+00	
   4.9732441e-01	  -1.9147925e+01	   1.3205652e+01	   1.2982112e+00	
   5.0033445e-01	  -1.8856080e+01	   1.3171235e+01	   1.2990378e+00	
   5.0334448e-01	  -1.8566408e+01	   1.3096440e+01	   1.3006272e+00	
   5.0635452e-01	  -1.8279119e+01	   1.3075557e+01	   1.3009798e+00	
   5.0936455e-01	  -1.7994422e+01	   1.3009625e+01	   1.3021717e+00	
   5.1237458e-01	  -1.7712525e+01	   1.2975401e+01	   1.3027430e+00	
   5.1538462e-01	  -1.7433633e+01	   1.2872727e+01	   1.3048866e+00	
   5.1839465e-01	  -1.7157948e+01	   1.2864111e+01	   1.3050950e+00	
   5.2140468e-01	  -1.6885669e+01	   1.2797665e+01	   1.3063532e+00	
   5.2441472e-01	  -1.6616994e+01	   1.2750876e+01	   1.3072534e+00	
   5.2742475e-01	  -1.6352115e+01	   1.2689183e+01	   1.3086281e+00	
   5.3043478e-01	  -1.6091219e+01	   1.2617565e+01	   1.3099081e+00	
   5.3344482e-01	  -1.5834491e+01	   1.2571282e+01	   1.3108670e+00	
   5.3645485e-01	  -1.5582110e+01	   1.2555469e+01	   1.3111524e+00	
   5.3946488e-01	  -1.5334250e+01	   1.2513561e+01	   1.3120666e+00	
   5.4247492e-01	  -1.5091078e+01	   1.2442505e+01	   1.3133268e+00	
   5.4548495e-01	  -1.4852758e+01	   1.2406104e+01	   1.3140418e+00	
   5.4849498e-01	  -1.4619444e+01	   1.2355718e+01	   1.3153389e+00	
   5.5150502e-01	  -1.4391287e+01	   1.2282747e+01	   1.3165747e+00	
   5.5451505e-01	  -1.4168430e+01	   1.2238113e+01	   1.3175176e+00	
   5.5752508e-01	  -1.3951008e+01	   1.2196811e+01	   1.3183069e+00	
   5.6053512e-01	  -1.3739150e+01	   1.2171948e+01	   1.3188031e+00	
   5.6354515e-01	  -1.3532976e+01	   1.2132153e+01	   1.3193103e+00	
   5.6655518e-01	  -1.3332601e+01	   1.2056431e+01	   1.3209868e+00	
   5.6956522e-01	  -1.3138130e+01	   1.2025475e+01	   1.3216874e+00	
   5.7257525e-01	  -1.2949658e+01	   1.1951812e+01	   1.3230651e+00	
   5.7558528e-01	  -1.2767277e+01	   1.1940921e+01	   1.3234259e+00	
   5.7859532e-01	  -1.2591064e+01	   1.1876825e+01	   1.3245754e+00	
   5.8160535e-01	  -1.2421093e+01	   1.1863177e+01	   1.3248489e+00	
   5.8461538e-01	  -1.2257425e+01	   1.1813482e+01	   1.3258207e+00	
   5.8762542e-01	  -1.2100115e+01	   1.1770365e+01	   1.3266544e+00	
   5.9063545e-01	  -1.1949207e+01	   1.1733377e+01	   1.3275502e+00	
   5.9364548e-01	  -1.1804736e+01	   1.1684784e+01	   1.3281660e+00	
   5.9665552e-01	  -1.1666728e+01	   1.1649403e+01	   1.3290650e+00	
   5.9966555e-01	  -1.1535201e+01	   1.1612680e+01	   1.3298070e+00	
   6.0267559e-01	  -1.1410161e+01	   1.1576107e+01	   1.3305854e+00	
   6.0568562e-01	  -1.1291605e+01	   1.1521555e+01	   1.3317180e+00	
   6.0869565e-01	  -1.1179523e+01	   1.1476499e+01	   1.3325751e+00	
   6.1170569e-01	  -1.1073893e+01	   1.1440193e+01	   1.3333722e+00	
   6.1471572e-01	  -1.0974682e+01	   1.1388964e+01	   1.3342101e+00	
   6.1772575e-01	  -1.0881852e+01	   1.1369047e+01	   1.3344496e+00	
   6.2073579e-01	  -1.0795351e+01	   1.1302345e+01	   1.3360277e+00	
   6.2374582e-01	  -1.0715119e+01	   1.1294839e+01	   1.3361651e+00	
   6.2675585e-01	  -1.0641087e+01	   1.1243096e+01	   1.3371786e+00	
   6.2976589e-01	  -1.0573175e+01	   1.1210409e+01	   1.3378326e+00	
   6.3277592e-01	  -1.0511297e+01	   1.1182933e+01	   1.3384537e+00	
   6.3578595e-01	  -1.0455352e+01	   1.1146956e+01	   1.3392014e+00	
   6.3879599e-01	  -1.0405235e+01	   1.1066023e+01	   1.3407421e+00	
   6.4180602e-01	  -1.0360830e+01	   1.1067695e+01	   1.3407355e+00	
   6.4481605e-01	  -1.0322009e+01	   1.1024942e+01	   1.3415501e+00	
   6.4782609e-01	  -1.0288640e+01	   1.0991123e+01	   1.3424018e+00	
   6.5083612e-01	  -1.0260579e+01	   1.0953221e+01	   1.3429805e+00	
   6.5384615e-01	  -1.0237675e+01	   1.0898570e+01	   1.3441380e+00	
   6.5685619e-01	  -1.0219766e+01	   1.0884609e+01	   1.3444440e+00	
   6.5986622e-01	  -1.0206684e+01	   1.0851663e+01	   1.3451068e+00	
   6.6287625e-01	  -1.0198253e+01	   1.0776495e+01	   1.3465713e+00	
   6.6588629e-01	  -1.0194287e+01	   1.0776899e+01	   1.3465481e+00	
   6.6889632e-01	  -1.0194595e+01	   1.0746312e+01	   1.3471682e+00	
   6.7190635e-01	  -1.0198977e+01	   1.0693474e+01	   1.3483410e+00	
   6.7491639e-01	  -1.0207224e+01	   1.0668178e+01	   1.3486987e+00	
   6.7792642e-01	  -1.0219124e+01	   1.0631938e+01	   1.3494531e+00	
   6.8093645e-01	  -1.0234456e+01	   1.0594369e+01	   1.3502103e+00	
   6.8394649e-01	  -1.0252992e+01	   1.0555404e+01	   1.3509516e+00	
   6.8695652e-01	  -1.0274498e+01	   1.0520187e+01	   1.3516793e+00	
   6.8996656e-01	  -1.0298737e+01	   1.0505393e+01	   1.3520093e+00	
   6.9297659e-01	  -1.0325463e+01	   1.0444323e+01	   1.3533003e+00	
   6.9598662e-01	  -1.0354426e+01	   1.0417528e+01	   1.3538285e+00	
   6.9899666e-01	  -1.0385373e+01	   1.0390167e+01	   1.3542075e+00	
   7.0200669e-01	  -1.0418043e+01	   1.0363843e+01	   1.3549690e+00	
   7.0501672e-01	  -1.0452174e+01	   1.0348621e+01	   1.3552189e+00	
   7.0802676e-01	  -1.0487500e+01	   1.0317724e+01	   1.3558940e+00	
   7.1103679e-01	  -1.0523749e+01	   1.0279142e+01	   1.3567288e+00	
   7.1404682e-01	  -1.0560650e+01	   1.0238030e+01	   1.3576790e+00	
   7.1705686e-01	  -1.0597926e+01	   1.0216057e+01	   1.3578741e+00	
   7.2006689e-01	  -1.0635301e+01	   1.0182023e+01	   1.3585316e+00	
   7.2307692e-01	  -1.0672496e+01	   1.0151868e+01	   1.3592992e+00	
   7.2608696e-01	  -1.0709231e+01	   1.0131184e+01	   1.3595995e+00	
   7.2909699e-01	  -1.0745225e+01	   1.0098168e+01	   1.3602819e+00	
   7.3210702e-01	  -1.0780197e+01	   1.0048321e+01	   1.3611211e+00	
   7.3511706e-01	  -1.0813869e+01	   1.0019553e+01	   1.3617415e+00	
   7.3812709e-01	  -1.0845959e+01	   9.9899241e+00	   1.3621734e+00	
   7.4113712e-01	  -1.0876191e+01	   9.9726279e+00	   1.3629277e+00	
   7.4414716e-01	  -1.0904288e+01	   9.9368881e+00	   1.3635248e+00	
   7.4715719e-01	  -1.0929978e+01	   9.8904937e+00	   1.3644958e+00	
   7.5016722e-01	  -1.0952990e+01	   9.8744703e+00	   1.3644908e+00	
   7.5317726e-01	  -1.0973059e+01	   9.8515111e+00	   1.3652155e+00	
   7.5618729e-01	  -1.0989920e+01	   9.8064201e+00	   1.3661327e+00	
   7.5919732e-01	  -1.1003319e+01	   9.7920027e+00	   1.3664739e+00	
   7.6220736e-01	  -1.1013003e+01	   9.7628996e+00	   1.3669856e+00	
   7.6521739e-01	  -1.1018727e+01	   9.7479924e+00	   1.3673586e+00	
   7.6822742e-01	  -1.1020252e+01	   9.7123921e+00	   1.3680934e+00	
   7.7123746e-01	  -1.1017347e+01	   9.6726113e+00	   1.3688847e+00	
   7.7424749e-01	  -1.1009790e+01	   9.6611560e+00	   1.3691411e+00	
   7.7725753e-01	  -1.0997366e+01	   9.6317694e+00	   1.3697749e+00	
   7.8026756e-01	  -1.0979871e+01	   9.6067863e+00	   1.3703247e+00	
   7.8327759e-01	  -1.0957111e+01	   9.5714766e+00	   1.3708893e+00	
   7.8628763e-01	  -1.0928904e+01	   9.5606134e+00	   1.3711871e+00	
   7.8929766e-01	  -1.0895077e+01	   9.5104563e+00	   1.3722163e+00	
   7.9230769e-01	  -1.0855471e+01	   9.5045290e+00	   1.3723881e+00	
   7.9531773e-01	  -1.0809943e+01	   9.4437558e+00	   1.3734994e+00	
   7.9832776e-01	  -1.0758359e+01	   9.4423830e+00	   1.3735893e+00	
   8.0133779e-01	  -1.0700604e+01	   9.4032879e+00	   1.3744267e+00	
   8.0434783e-01	  -1.0636576e+01	   9.3698073e+00	   1.3749950e+00	
   8.0735786e-01	  -1.0566191e+01	   9.3647388e+00	   1.3751369e+00	
   8.1036789e-01	  -1.0489383e+01	   9.3414362e+00	   1.3755587e+00	
   8.1337793e-01	  -1.0406103e+01	   9.2842249e+00	   1.3767200e+00	
   8.1638796e-01	  -1.0316319e+01	   9.2862367e+00	   1.3766821e+00	
   8.1939799e-01	  -1.0220024e+01	   9.2735895e+00	   1.3767135e+00	
   8.2240803e-01	  -1.0117227e+01	   9.2178268e+00	   1.3781075e+00	
   8.2541806e-01	  -1.0007961e+01	   9.1984181e+00	   1.3784995e+00	
   8.2842809e-01	  -9.8922816e+00	   9.1660955e+00	   1.3791577e+00	
   8.3143813e-01	  -9.7702673e+00	   9.1631222e+00	   1.3792598e+00	
   8.3444816e-01	  -9.6420214e+00	   9.1278190e+00	   1.3800334e+00	
   8.3745819e-01	  -9.5076725e+00	   9.1272172e+00	   1.3800032e+00	
   8.4046823e-01	  -9.3673756e+00	   9.0736182e+00	   1.3810394e+00	
   8.4347826e-01	  -9.2213133e+00	   9.0775394e+00	   1.3808538e+00	
   8.4648829e-01	  -9.0696963e+00	   9.0208267e+00	   1.3821279e+00	
   8.4949833e-01	  -8.9127647e+00	   9.0190688e+00	   1.3822103e+00	
   8.5250836e-01	  -8.7507892e+00	   8.9794207e+00	   1.3829416e+00	
   8.5551839e-01	  -8.5840717e+00	   8.9838599e+00	   1.3826328e+00	
   8.5852843e-01	  -8.4129466e+00	   8.9548615e+00	   1.3836021e+00	
   8.6153846e-01	  -8.2377819e+00	   8.9247089e+00	   1.3842059e+00	
   8.6454849e-01	  -8.0589802e+00	   8.9153695e+00	   1.3843321e+00	
   8.6755853e-01	  -7.8769797e+00	   8.8816009e+00	   1.3849073e+00	
   8.7056856e-01	  -7.6922553e+00	   8.8540127e+00	   1.3852766e+00	
   8.7357860e-01	  -7.5053200e+00	   8.8263623e+00	   1.3861714e+00	
   8.7658863e-01	  -7.3167256e+00	   8.8146780e+00	   1.3864542e+00	
   8.7959866e-01	  -7.1270642e+00	   8.7880992e+00	   1.3868778e+00	
   8.8260870e-01	  -6.9369691e+00	   8.7693047e+00	   1.3872483e+00	
   8.8561873e-01	  -6.7471160e+00	   8.7385997e+00	   1.3878619e+00	
   8.8862876e-01	  -6.5582243e+00	   8.7182809e+00	   1.3883399e+00	
   8.9163880e-01	  -6.3710583e+00	   8.6930735e+00	   1.3888692e+00	
   8.9464883e-01	  -6.1864281e+00	   8.6780674e+00	   1.3891697e+00	
   8.9765886e-01	  -6.0051912e+00	   8.6498735e+00	   1.3897956e+00	
   9.0066890e-01	  -5.8282535e+00	   8.6140171e+00	   1.3904461e+00	
   9.0367893e-01	  -5.6565706e+00	   8.6063147e+00	   1.3906872e+00	
   9.0668896e-01	  -5.4911491e+00	   8.5808395e+00	   1.3910515e+00	
   9.0969900e-01	  -5.3330478e+00	   8.5595647e+00	   1.3914873e+00	
   9.1270903e-01	  -5.1833789e+00	   8.5384032e+00	   1.3919209e+00	
   9.1571906e-01	  -5.0433096e+00	   8.5173568e+00	   1.3923521e+00	
   9.1872910e-01	  -4.9140629e+00	   8.4964349e+00	   1.3927808e+00	
   9.2173913e-01	  -4.7969195e+00	   8.4756227e+00	   1.3932074e+00	
   9.2474916e-01	  -4.6932188e+00	   8.4549194e+00	   1.3936319e+00	
   9.2775920e-01	  -4.6043602e+00	   8.4343244e+00	   1.3940542e+00	
   9.3076923e-01	  -4.5318046e+00	   8.4138369e+00	   1.3944744e+00	
   9.3377926e-01	  -4.4770757e+00	   8.3934562e+00	   1.3948926e+00	
   9.3678930e-01	  -4.4417615e+00	   8.3731820e+00	   1.3953087e+00	
   9.3979933e-01	  -4.4275156e+00	   8.3530140e+00	   1.3957227e+00	
   9.4280936e-01	  -4.4360585e+00	   8.3329756e+00	   1.3961341e+00	
   9.4581940e-01	  -4.4691793e+00	   8.3130805e+00	   1.3965427e+00	
   9.4882943e-01	  -4.5287368e+00	   8.2932992e+00	   1.3969490e+00	
   9.5183946e-01	  -4.6166614e+00	   8.2736316e+00	   1.3973531e+00	
   9.5484950e-01	  -4.7349561e+00	   8.2540778e+00	   1.3977549e+00	
   9.5785953e-01	  -4.8856983e+00	   8.2346377e+00	   1.3981546e+00	
   9.6086957e-01	  -5.0710410e+00	   8.2153111e+00	   1.3985520e+00	
   9.6387960e-01	  -5.2932146e+00	   8.1921299e+00	   1.3990800e+00	
   9.6688963e-01	  -5.5545283e+00	   8.1728298e+00	   1.3994769e+00	
   9.6989967e-01	  -5.8573715e+00	   8.1536114e+00	   1.3998723e+00	
   9.7290970e-01	  -6.2042156e+00	   8.1344701e+00	   1.4002661e+00	
   9.7591973e-01	  -6.5976153e+00	   8.1154478e+00	   1.4006568e+00	
   9.7892977e-01	  -7.0402104e+00	   8.0965082e+00	   1.4010455e+00	
   9.8193980e-01	  -7.5347271e+00	   8.0776698e+00	   1.4014317e+00	
   9.8494983e-01	  -8.0839800e+00	   8.0585947e+00	   1.4018183e+00	
   9.8795987e-01	  -8.6908732e+00	   8.0377360e+00	   1.4022423e+00	
   9.9096990e-01	  -9.3584023e+00	   8.0157755e+00	   1.4027104e+00	
   9.9397993e-01	  -1.0089656e+01	   7.9972751e+00	   1.4030906e+00	
   9.9698997e-01	  -1.0887818e+01	   7.9800388e+00	   1.4034480e+00	
   1.0000000e+00	  -1.1756167e+01	   7.9632624e+00	   1.4038002e+00	
